row_key,flipped,rule,src_frame,train_frame,question_changed,answer_changed
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1282,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4375.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4375.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1283,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4500.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4500.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1284,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4525.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1284.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1285,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4650.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1285.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1286,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4725.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4725.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1287,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4775.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4775.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1288,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4825.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4825.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1289,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4950.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4950.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1290,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4975.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4975.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1291,True,fixed_quadrant_class,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4975.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1291.jpg,True,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1292,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4975.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__4975.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1293,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5000.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5000.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1294,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5025.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5025.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1295,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5175.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5175.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1296,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5200.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5200.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1297,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5225.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5225.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1298,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5225.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5225.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1299,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5325.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5325.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1300,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5375.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5375.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1301,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5375.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1301.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1302,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5600.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5600.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1303,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5975.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__5975.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1304,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6275.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6275.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1305,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6275.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1305.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1306,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6325.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6325.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1307,True,fixed_quadrant_class,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6325.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1307.jpg,True,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1308,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6325.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6325.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1309,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6325.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6325.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1310,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6350.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6350.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1311,True,object_center_quadrant,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6350.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1311.jpg,False,True
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1312,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6350.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6350.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1313,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6525.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6525.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1314,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6675.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6675.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1315,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6750.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__6750.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1316,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7100.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1316.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1317,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7250.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7250.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1318,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7700.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1318.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1319,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7900.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7900.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1320,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7925.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7925.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1321,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__7975.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1321.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1322,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__8050.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__8050.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1323,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__8150.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__8150.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1324,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__8325.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__8325.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1325,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97225.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97225.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1326,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97275.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97275.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1327,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97300.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97300.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1328,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97300.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97300.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1329,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97425.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97425.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1330,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97450.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97450.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1331,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97450.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1331.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1332,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97450.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97450.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1333,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97475.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97475.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1334,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97500.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97500.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1335,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97550.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97550.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1336,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97550.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1336.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1337,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97575.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1337.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1338,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97575.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97575.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1339,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97600.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97600.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1340,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97600.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97600.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1341,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97625.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97625.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1342,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97650.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97650.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1343,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97650.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1343.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1344,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97725.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97725.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1345,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97725.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97725.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1346,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1347,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1347.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1348,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1349,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1350,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97750.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1351,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97775.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97775.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1352,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97775.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1352.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1353,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97800.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97800.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1354,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97800.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97800.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1355,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97825.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97825.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1356,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97850.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1356.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1357,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97850.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1357.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1358,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97950.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97950.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1359,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97975.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97975.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1360,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97975.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__97975.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1361,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98025.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98025.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1362,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98025.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98025.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1363,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98050.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98050.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1364,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98100.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1364.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1365,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98125.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98125.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1366,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98150.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1366.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1367,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98175.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98175.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1368,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98200.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1368.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1369,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98250.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98250.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1370,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98250.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98250.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1371,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98300.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98300.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1372,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98300.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1372.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1373,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98350.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1373.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1374,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98350.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__98350.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1375,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__126200.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__126200.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1376,False,not_flipped,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__126225.jpg,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__126225.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1377,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__126300.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1377.jpg,False,False
180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b:1378,True,non_spatial,/workspace/frames_cache/heico__0003_Heico_Prokto_4_avi__126325.jpg,/workspace/repo_yyy/experiments/24-geometric-aug/runs/24_flip_p25_v1/flip_frames/180e28f0325674197d52706beeabd846851bdd2875264b5c3505e0debfbd8e8b_1378.jpg,False,False
