qID,video,ood,clinical,primary,answer_format,latency,timed_out,correctness
heico__2114461,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0196078720036894,False,True
heico__2123629,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1082681850530207,False,True
heico__2112790,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.061381960986182,False,True
heico__2114396,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0386717719957232,False,False
heico__2115512,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9895994530525059,False,False
heico__2122523,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0813716370612383,False,True
heico__2114397,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.010030236793682,False,False
heico__2115513,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9987818480003625,False,False
heico__2123630,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0100188478827477,False,True
heico__2122524,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.018589876126498,False,True
heico__2112791,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,0.9923893460072577,False,True
heico__2117544,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0075827040709555,False,True
heico__2122525,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,0.9915451970882714,False,True
heico__2117545,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,0.9995556361973286,False,True
heico__2114398,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0031232058536261,False,False
heico__2112792,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0066726768855006,False,True
heico__2115514,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9936021210160106,False,True
heico__2114464,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9978583110496402,False,True
heico__2115515,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0082062629517168,False,True
heico__2117546,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0001811438705772,False,True
heico__2114399,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9915703870356083,False,False
heico__2122526,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0001394639257342,False,True
heico__2112793,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,0.9999046949669719,False,True
heico__2112754,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,0.9991382071748376,False,True
heico__2114400,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0607913420535624,False,True
heico__2112794,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0271318620070815,False,True
heico__2115516,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.033227294916287,False,False
heico__2114466,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9880848668981344,False,True
heico__2114401,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9988760671112686,False,False
heico__2122527,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0511551881209016,False,True
heico__2115517,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0131356790661812,False,False
heico__2117548,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.01507802400738,False,True
heico__2112795,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0141073069535196,False,True
heico__2122528,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0698900381103158,False,True
heico__2115518,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0278130799997598,False,True
heico__2114402,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0100241270847619,False,True
heico__2117549,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.061110831098631,False,True
heico__2114468,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.018431075848639,False,True
heico__2112796,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0105577860958874,False,True
heico__2115519,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0651462599635124,False,True
heico__2114403,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0220338760409504,False,False
heico__2112797,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.084287899080664,False,True
heico__2122529,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0180920360144228,False,True
heico__2114469,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0814559559803456,False,True
heico__2117550,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.028537378879264,False,True
heico__2122530,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.070821185130626,False,True
heico__2114470,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0292402559425682,False,True
heico__2115520,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0587375769391656,False,False
heico__2114404,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0308301821351051,False,False
heico__2112798,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.064901270903647,False,True
heico__2117551,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0461984609719366,False,True
heico__2114405,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9998082648962736,False,True
heico__2122531,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0073858750984073,False,True
heico__2115521,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.052883513038978,False,True
heico__2112799,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0289821468759328,False,True
heico__2117552,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0184114649891853,False,True
heico__2115522,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.064591231988743,False,True
heico__2114472,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.016306271078065,False,True
heico__2112800,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0825278731063008,False,True
heico__2114406,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0999619069043547,False,False
heico__2122532,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0177599568851292,False,True
heico__2117553,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0098784579895437,False,True
heico__2114407,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.073332549072802,False,False
heico__2117554,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0173088379669935,False,True
heico__2115523,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.079829070949927,False,True
heico__2122533,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0196966021321714,False,True
heico__2112801,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.076151829911396,False,True
heico__2114473,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0344548230059445,False,True
heico__2114474,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0587003969121724,False,True
heico__2117555,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.03069994202815,False,True
heico__2112755,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.299800782930106,False,True
heico__2114408,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0604777929838747,False,True
heico__2115524,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0491621021647006,False,False
heico__2112802,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0721354018896818,False,True
heico__2112803,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0294057258870453,False,True
heico__2115525,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0516727361828089,False,False
heico__2114409,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.037251885049045,False,False
heico__2122534,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.080139929894358,False,True
heico__2117556,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0180363559629768,False,True
heico__2114475,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0117777730338275,False,True
heico__2112804,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0612564908806235,False,True
heico__2114410,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0292834260035306,False,False
heico__2122535,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0890232960227877,False,True
heico__2115526,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0205638098996133,False,False
heico__2117557,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0714826229959726,False,True
heico__2114476,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0291090870741755,False,True
heico__2122536,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0718517319764942,False,True
heico__2115527,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.1119615549687296,False,True
heico__2114411,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.1969214580021799,False,False
heico__2112805,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.006976855918765,False,True
heico__2114477,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0827221141662449,False,True
heico__2115528,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.1103424998000264,False,False
heico__2123634,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1005075350403786,False,True
heico__2122537,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.288635411998257,False,True
heico__2114412,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0189022140111774,False,True
heico__2112806,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.089950294001028,False,True
heico__2114478,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0083767620380968,False,True
heico__2117559,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0840306598693132,False,True
heico__2123635,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0374396641273052,False,True
heico__2115529,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.2807256639935076,False,False
heico__2112807,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1710261069238186,False,True
heico__2114413,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.026803991990164,False,False
heico__2122538,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.026186004979536,False,True
heico__2117560,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0457936918828636,False,True
heico__2122539,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0285433381795883,False,True
heico__2123636,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0129504899960011,False,True
heico__2114414,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.1783488970249891,False,False
heico__2114480,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.09012058400549,False,True
heico__2115530,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0294960150495172,False,False
heico__2117561,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.007244684966281,False,True
heico__2112808,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0319608391728252,False,True
heico__2123637,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0322313879150897,False,True
heico__2115531,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0186040049884468,False,False
heico__2114415,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0713164440821856,False,False
heico__2122540,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0279195299372077,False,True
heico__2112809,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0815115158911794,False,True
heico__2114481,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9988591580186039,False,True
heico__2123638,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0183843751437962,False,True
heico__2114416,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0820573449600488,False,False
heico__2122541,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0296139349229634,False,True
heico__2112810,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0612873311620206,False,True
heico__2114482,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0382172018289566,False,True
heico__2115532,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0705590560100973,False,False
heico__2114417,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0307657420635223,False,False
heico__2112811,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0005036930087954,False,True
heico__2115533,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0695418890099972,False,False
heico__2117564,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0184127148240805,False,True
heico__2122542,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.000197374029085,False,True
heico__2114483,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.00994245801121,False,True
heico__2123639,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0556572249624878,False,True
heico__2122543,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0171147191431373,False,True
heico__2114418,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0085977909620851,False,False
heico__2117565,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0195537728723139,False,True
heico__2115534,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.069849126972258,False,False
heico__2114484,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0187791150528938,False,True
heico__2112812,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.080661108950153,False,True
heico__2112813,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0173421981744468,False,True
heico__2123640,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0135769478511065,False,True
heico__2122544,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0100158380810171,False,True
heico__2114419,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0507310191169381,False,False
heico__2115535,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.025708484929055,False,False
heico__2121505,0021 - Heico - Sigma - 2.avi,True,False,spatial_localization_camera,open_ended,1.6731881841551512,False,True
heico__2114420,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0282332787755877,False,False
heico__2112814,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0820252851117402,False,True
heico__2115536,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0155414030887187,False,False
heico__2114486,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0705028059892356,False,True
heico__2122545,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0405202759429812,False,True
heico__2117567,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0578246349468827,False,True
heico__2121506,0021 - Heico - Sigma - 2.avi,True,False,spatial_localization_camera,open_ended,2.10459520900622,False,True
heico__2112815,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0400841620285064,False,True
heico__2122546,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0003780981060117,False,True
heico__2114487,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.000532577978447,False,True
heico__2115537,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0074843491893262,False,False
heico__2114421,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.06069780793041,False,False
heico__2114422,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0195389969740063,False,False
heico__2115538,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.081274732016027,False,True
heico__2122547,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0168494838289917,False,True
heico__2112816,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0823102400172502,False,True
heico__2114488,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0108091800939292,False,True
heico__2117569,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0087628460023552,False,True
heico__2115539,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0696947029791772,False,True
heico__2122548,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.04212702694349,False,True
heico__2112817,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0586176931392401,False,True
heico__2114423,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.1210955451242626,False,True
heico__2117570,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.121852793963626,False,True
heico__2114489,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.1578888779040426,False,True
heico__2112818,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0290200419258326,False,True
heico__2122549,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0004830681718886,False,True
heico__2117571,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.017839381005615,False,True
heico__2114424,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.081202972913161,False,False
heico__2115540,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.011674968060106,False,False
heico__2114490,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0686033559031785,False,True
heico__2115541,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0315905851311982,False,False
heico__2122550,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0000482089817524,False,True
heico__2114491,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0783577000256628,False,True
heico__2114425,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0100549920462072,False,False
heico__2121507,0021 - Heico - Sigma - 2.avi,True,False,spatial_localization_camera,open_ended,1.3611925749573857,False,False
heico__2112819,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0945536268409342,False,False
heico__2117572,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,0.9987966620828956,False,True
heico__2112756,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,0.9572015339508653,False,True
heico__2123631,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1349931987933815,False,False
heico__2114426,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0138631919398904,False,True
heico__2117573,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0389408050104976,False,True
heico__2115542,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0669344309717417,False,True
heico__2112820,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.03309022099711,False,True
heico__2121508,0021 - Heico - Sigma - 2.avi,True,False,spatial_localization_camera,open_ended,1.2930160560645163,False,False
heico__2114492,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0189259990584105,False,True
heico__2121509,0021 - Heico - Sigma - 2.avi,True,False,spatial_localization_camera,open_ended,1.3492012170609087,False,False
heico__2114493,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.038685005856678,False,True
heico__2112757,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1003876309841871,False,True
heico__2123632,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1382462698966265,False,False
heico__2114427,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.042315196013078,False,True
heico__2115543,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0852392220404,False,False
heico__2117574,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0437135819811374,False,True
heico__2112821,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0725439959205687,False,True
heico__2114428,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9994758600369096,False,False
heico__2121510,0021 - Heico - Sigma - 2.avi,True,False,spatial_localization_camera,open_ended,1.2970854558516294,False,False
heico__2115544,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0141496618743986,False,False
heico__2122551,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0133420138154179,False,False
heico__2112822,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0606204480864108,False,False
heico__2114494,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0310102859511971,False,True
heico__2117575,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0132866841740906,False,True
heico__2112823,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1106788639444858,False,False
heico__2114429,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0572476859670132,False,False
heico__2115545,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0187709589954466,False,False
heico__2122552,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0117182179819793,False,True
heico__2121511,0021 - Heico - Sigma - 2.avi,True,False,spatial_localization_camera,open_ended,1.2686537220142782,False,False
heico__2114495,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.030760717112571,False,True
heico__2117576,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0583676940295845,False,True
heico__2115546,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0424955359194428,False,False
heico__2114430,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9875508029945195,False,True
heico__2112758,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1124041588045657,False,False
heico__2123633,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0555146909318864,False,False
heico__2121512,0021 - Heico - Sigma - 2.avi,True,False,spatial_localization_camera,open_ended,1.3234805050306022,False,False
heico__2112824,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1198618300259113,False,False
heico__2117577,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.05666633695364,False,True
heico__2114496,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0311534968204796,False,True
heico__2112759,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0732771730981767,False,False
heico__2112825,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1961714760400355,False,False
heico__2117578,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0325523521751165,False,True
heico__2115481,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.011831778101623,False,False
heico__2114431,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0498353959992528,False,False
heico__2114497,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.038434986025095,False,True
heico__2114432,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.079955925932154,False,True
heico__2112760,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0870824670419097,False,True
heico__2112826,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.088718572165817,False,True
heico__2115482,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0268298480659723,False,True
heico__2117579,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0171190530527383,False,True
heico__2114498,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0907482870388776,False,True
heico__2114499,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0279777150135487,False,True
heico__2117580,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0740234209224582,False,True
heico__2112761,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0755499880760908,False,True
heico__2112827,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0878084651194513,False,True
heico__2114433,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0351811947766691,False,True
heico__2115483,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.009733553044498,False,True
heico__2112828,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1270734600257128,False,True
heico__2112762,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1081161010079086,False,True
heico__2115484,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0351178050041199,False,True
heico__2117581,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0292407521046698,False,True
heico__2114434,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.081304483115673,False,True
heico__2114500,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.017911430913955,False,True
heico__2112829,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.126841059885919,False,True
heico__2114435,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.9842340918257833,False,True
heico__2112763,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.102332395967096,False,True
heico__2117582,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.066623950842768,False,True
heico__2114501,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0307162369135767,False,True
heico__2115485,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,0.988919508876279,False,True
heico__2112830,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0663844118826091,False,True
heico__2112764,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0726356159429997,False,True
heico__2117583,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,0.9802927919663489,False,False
heico__2115486,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0613916150759906,False,True
heico__2114436,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0300515790004283,False,True
heico__2114502,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0599723591003567,False,True
heico__2112831,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.075821656966582,False,True
heico__2112765,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.0798012260347605,False,True
heico__2114503,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.072538835927844,False,True
heico__2114437,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.072205157019198,False,True
heico__2115487,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0392154450528324,False,True
heico__2117584,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,0.9993489210028201,False,True
heico__2117585,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,binary,1.0020268040243536,False,False
heico__2112832,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.062208792893216,False,True
heico__2112766,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1624863748438656,False,True
heico__2114504,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0453877879772335,False,False
heico__2115488,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.028267104178667,False,True
heico__2114438,0021 - Heico - Sigma - 2.avi,True,False,object_aggregation,number,1.0013889148831367,False,False
heico__2112767,0021 - Heico - Sigma - 2.avi,True,False,object_identification,fo_class,1.1236335700377822,False,True
