qID,video,ood,clinical,primary,answer_format,latency,timed_out,correctness
lapchole__1814149,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7190193352289498,False,True
lapchole__1814149__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7187388259917498,False,True
lapchole__1811363,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.9463479779660702,False,True
lapchole__1811363__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.9423793419264257,False,True
lapchole__1822113,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7239393787458539,False,True
lapchole__1822113__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7277487204410136,False,True
lapchole__1822114,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.726660119369626,False,True
lapchole__1822114__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.724884957075119,False,True
lapchole__1814150,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7235750281251967,False,True
lapchole__1814150__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7254706243984401,False,True
lapchole__1822115,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.726221576333046,False,True
lapchole__1822115__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7251061932183802,False,True
lapchole__1814153,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6893247850239277,False,True
lapchole__1814153__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6846587769687176,False,True
lapchole__1822116,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7228541569784284,False,True
lapchole__1822116__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7305172816850245,False,True
lapchole__1811369,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.9399735508486629,False,True
lapchole__1811369__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.9390473137609661,False,True
lapchole__1822118,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7225953997112811,False,True
lapchole__1822118__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7246858007274568,False,True
lapchole__1814138,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7214094349183142,False,True
lapchole__1814138__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7240635021589696,False,True
lapchole__1822121,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7257807431742549,False,True
lapchole__1822121__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7227084129117429,False,True
lapchole__1822122,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.733291232958436,False,True
lapchole__1822122__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7236732407473028,False,True
lapchole__1822123,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7252397071570158,False,True
lapchole__1822123__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7304939907044172,False,True
lapchole__1822125,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7462923247367144,False,True
lapchole__1822125__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7209474411793053,False,True
lapchole__1822126,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7244249926880002,False,True
lapchole__1822126__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7213316219858825,False,True
lapchole__1814140,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.719761906657368,False,True
lapchole__1814140__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.718894231133163,False,True
lapchole__1822127,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7242982699535787,False,False
lapchole__1822127__flip,0045 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7228016848675907,False,False
lapchole__2561926,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.502823768183589,False,True
lapchole__2561926__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.4725622106343508,False,True
lapchole__2536701,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.660093666985631,False,True
lapchole__2536701__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.6620296952314675,False,True
lapchole__2543739,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.47151263104751706,False,True
lapchole__2543739__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.4729730826802552,False,True
lapchole__2536836,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.6617062552832067,False,True
lapchole__2536836__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.6603609551675618,False,True
lapchole__2562075,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.47153927106410265,False,True
lapchole__2562075__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.4706692760810256,False,True
lapchole__2543836,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.47008879808709025,False,True
lapchole__2543836__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.47102535562589765,False,True
lapchole__2562099,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.47073102788999677,False,True
lapchole__2562099__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.47067380510270596,False,True
lapchole__2543902,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.43113085674121976,False,True
lapchole__2543902__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.4312715600244701,False,True
lapchole__2562168,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.4695824640803039,False,True
lapchole__2562168__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.4701227298937738,False,True
lapchole__2543924,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.43058377085253596,False,True
lapchole__2543924__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.4315992007032037,False,True
lapchole__2562182,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.478127664886415,False,True
lapchole__2562182__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.4724285970441997,False,False
lapchole__2543622,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.5150543260388076,False,False
lapchole__2543622__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.4741972992196679,False,True
lapchole__2543623,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.46994686406105757,False,True
lapchole__2543623__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.47581656696274877,False,True
lapchole__2562202,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.47419646894559264,False,True
lapchole__2562202__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.47390864975750446,False,True
lapchole__2562203,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.4725793208926916,False,True
lapchole__2562203__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.4737891172990203,False,True
lapchole__2543619,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.5144459288567305,False,True
lapchole__2543619__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.5147369271144271,False,True
lapchole__2562199,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.47439584508538246,False,True
lapchole__2562199__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.4816620070487261,False,True
lapchole__2543620,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.512729097623378,False,True
lapchole__2543620__flip,0061 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.5136047839187086,False,True
lapchole__2679277,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6778338681906462,False,True
lapchole__2679277__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6842497950419784,False,True
lapchole__2675722,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.9007598217576742,False,True
lapchole__2675722__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.1867568739689887,False,True
lapchole__2679310,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6846971781924367,False,True
lapchole__2679310__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6876896172761917,False,True
lapchole__2675760,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.7557221809402108,False,True
lapchole__2675760__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.4773290609009564,False,True
lapchole__2679324,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6862638941965997,False,True
lapchole__2679324__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6871117600239813,False,True
lapchole__2675771,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.2001377460546792,False,True
lapchole__2675771__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.198978723026812,False,True
lapchole__2688953,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7230979348532856,False,True
lapchole__2688953__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7281763041391969,False,True
lapchole__2688957,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7280378392897546,False,True
lapchole__2688957__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7266691490076482,False,True
lapchole__2679368,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7232691682875156,False,True
lapchole__2679368__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7333660451695323,False,True
lapchole__2679372,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7258397350087762,False,True
lapchole__2679372__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7225589691661298,False,True
lapchole__2679374,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.726008540019393,False,True
lapchole__2679374__flip,0065 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.722647160757333,False,True
lapchole__4669577,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,0.8998730350285769,False,True
lapchole__4669577__flip,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.469816611148417,False,False
lapchole__4674040,0149 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.7316603949293494,False,False
lapchole__4674040__flip,0149 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.726388581097126,False,False
lapchole__4674044,0149 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6847676611505449,False,True
lapchole__4674044__flip,0149 - Laparoscopic Cholecystectomy.mp4,False,False,object_identification,fo_class,0.6839868980459869,False,True
lapchole__4669589,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.5120941800996661,False,True
lapchole__4669589__flip,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,open_ended,1.4977726000361145,False,False
lapchole__4684997,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7276568780653179,False,True
lapchole__4684997__flip,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7271321229636669,False,True
lapchole__4684998,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7286444962956011,False,True
lapchole__4684998__flip,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.726018010172993,False,True
lapchole__4684995,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7292277440428734,False,True
lapchole__4684995__flip,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.729199452791363,False,True
lapchole__4684996,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7261652140878141,False,True
lapchole__4684996__flip,0149 - Laparoscopic Cholecystectomy.mp4,False,False,spatial_localization_camera,multiple_choice,0.7261007823981345,False,True
